luv,0.013157894736842105
warm,0.005263157894736842
last,0.034210526315789476
u4,0.007894736842105263
like,0.034210526315789476
sunshine,0.021052631578947368
real,0.031578947368421054
responding,0.002631578947368421
heard,0.007894736842105263
since,0.005263157894736842
u,0.2710526315789474
xx,0.010526315789473684
well,0.015789473684210527
breath,0.002631578947368421
everyone,0.005263157894736842
beg,0.002631578947368421
outgoing,0.002631578947368421
around,0.005263157894736842
night,0.015789473684210527
01223585236,0.002631578947368421
knickers,0.002631578947368421
make,0.039473684210526314
nikiyu4.net,0.002631578947368421
time,0.05526315789473684
call,0.6605263157894737
presence,0.002631578947368421
bringing,0.002631578947368421
ladies,0.007894736842105263
stop,0.24210526315789474
'm,0.018421052631578946
gigolo,0.002631578947368421
mjzgroup,0.002631578947368421
oncall,0.002631578947368421
mens,0.002631578947368421
uk,0.05263157894736842
's,0.14736842105263157
std,0.021052631578947368
msgs,0.021052631578947368
xafter,0.002631578947368421
could,0.018421052631578946
male,0.007894736842105263
found,0.002631578947368421
msg,0.06842105263157895
glad,0.002631578947368421
've,0.02368421052631579
growing,0.005263157894736842
â£1.50,0.04473684210526316
08714342399.2stop,0.002631578947368421
number,0.08157894736842106
back,0.05526315789473684
ntwk,0.010526315789473684
fastest,0.005263157894736842
chg,0.002631578947368421
cst,0.002631578947368421
club,0.042105263157894736
2,0.3236842105263158
â£1.50rcvd,0.002631578947368421
b,0.02631578947368421
join,0.042105263157894736
oh,0.002631578947368421
god,0.002631578947368421
reply,0.22894736842105262
text,0.2631578947368421
dear,0.042105263157894736
landline,0.07894736842105263
award,0.05
notice,0.010526315789473684
tcs,0.010526315789473684
45,0.002631578947368421
09061743806,0.005263157894736842
visit,0.021052631578947368
'',0.02894736842105263
4*,0.06315789473684211
tenerife,0.018421052631578946
cash,0.15263157894736842
cw25wx,0.010526315789473684
breaks,0.002631578947368421
www.shortbreaks.org.uk,0.002631578947368421
shopping,0.021052631578947368
150ppm,0.08947368421052632
sae,0.05526315789473684
holiday,0.08421052631578947
sparkling,0.002631578947368421
2025050,0.002631578947368421
okmail,0.002631578947368421
dave,0.005263157894736842
``,0.031578947368421054
person,0.005263157894736842
0121,0.002631578947368421
final,0.039473684210526314
5000,0.010526315789473684
collect,0.05789473684210526
per,0.11052631578947368
box326,0.005263157894736842
hit,0.010526315789473684
â£1000call,0.002631578947368421
2nd,0.05263157894736842
attempt,0.05526315789473684
csbcm4235wc1n3xx.callcost150ppmmobilesvary,0.002631578947368421
tips,0.002631578947368421
maxâ£7,0.007894736842105263
heroes,0.002631578947368421
urgent,0.16052631578947368
contact,0.14473684210526316
pics,0.02894736842105263
week,0.11315789473684211
go,0.08157894736842106
brings,0.002631578947368421
chart,0.005263157894736842
free,0.4026315789473684
50,0.010526315789473684
wap,0.021052631578947368
b4,0.015789473684210527
300603t,0.002631578947368421
09071512432,0.002631578947368421
ringtones,0.010526315789473684
receiving,0.005263157894736842
orange,0.06842105263157895
*****up,0.005263157894736842
explosive,0.005263157894736842
153,0.005263157894736842
***********,0.007894736842105263
5.00,0.005263157894736842
pick,0.005263157894736842
issues,0.005263157894736842
bank,0.005263157894736842
granite,0.005263157894736842
phone,0.12105263157894737
symbol,0.007894736842105263
strong-buy,0.005263157894736842
claim,0.2578947368421053
upgrade,0.007894736842105263
offer,0.07368421052631578
customer,0.12105263157894737
camera,0.07631578947368421
loyalty,0.018421052631578946
members,0.007894736842105263
0207,0.005263157894736842
nasdaq,0.005263157894736842
per..,0.005263157894736842
9996.,0.002631578947368421
ends,0.010526315789473684
may,0.021052631578947368
300,0.013157894736842105
opt-out,0.010526315789473684
availa,0.002631578947368421
cdgt,0.005263157894736842
c,0.12631578947368421
14thmarch,0.002631578947368421
apply,0.07368421052631578
free*,0.002631578947368421
87131,0.005263157894736842
subscription,0.010526315789473684
super,0.007894736842105263
ou,0.002631578947368421
player,0.031578947368421054
â£500,0.05
nokia,0.12894736842105264
ibhltd,0.007894736842105263
poly,0.039473684210526314
40gb,0.015789473684210527
sn,0.002631578947368421
latest,0.0868421052631579
ringtone,0.07105263157894737
pobox202,0.002631578947368421
7zs,0.002631578947368421
tone,0.10526315789473684
450pw,0.002631578947368421
mp3,0.013157894736842105
nr31,0.002631578947368421
83355,0.010526315789473684
prize,0.21052631578947367
get,0.20526315789473684
txt,0.3368421052631579
150p/mtmsgrcvd18,0.005263157894736842
polyphonic,0.010526315789473684
guaranteed,0.13421052631578947
word,0.06315789473684211
ldnw15h,0.007894736842105263
ipod,0.031578947368421054
16,0.06315789473684211
arrive,0.015789473684210527
content,0.03684210526315789
unsubscribe,0.04736842105263158
top,0.042105263157894736
service,0.1394736842105263
artists,0.002631578947368421
shortly,0.007894736842105263
customercare,0.002631578947368421
music,0.05
install,0.002631578947368421
**free,0.002631578947368421
using,0.005263157894736842
150p/msgrcvd,0.002631578947368421
new,0.17894736842105263
live,0.05526315789473684
18,0.060526315789473685
message**thanks,0.002631578947368421
mobile,0.2710526315789474
08718726270,0.005263157894736842
brand,0.010526315789473684
auction,0.02631578947368421
browse,0.002631578947368421
skip,0.002631578947368421
draw,0.1
b4280703,0.005263157894736842
cs/stop,0.007894736842105263
revealed,0.013157894736842105
competition,0.007894736842105263
09050002311,0.005263157894736842
pobox84,0.015789473684210527
m26,0.007894736842105263
09058091870,0.002631578947368421
â£1450,0.007894736842105263
dating,0.04473684210526316
+123,0.005263157894736842
08718727868.,0.005263157894736842
3uz,0.007894736842105263
someone,0.03684210526315789
sms,0.060526315789473685
asked,0.015789473684210527
shy,0.002631578947368421
congratulations,0.03684210526315789
150p,0.07105263157894737
09050005321,0.002631578947368421
â£5000,0.05263157894736842
us,0.021052631578947368
line,0.0868421052631579
claims,0.005263157894736842
calls,0.02894736842105263
hot,0.042105263157894736
ring,0.010526315789473684
csbcm4235wc1n3xx,0.005263157894736842
records,0.013157894736842105
compensation,0.005263157894736842
â£1250,0.005263157894736842
entitled,0.021052631578947368
050703,0.005263157894736842
+449071512431,0.002631578947368421
accident,0.005263157894736842
mobilesvary,0.005263157894736842
pounds,0.04473684210526316
maybe,0.007894736842105263
4,0.21578947368421053
09071512433,0.005263157894736842
indicate,0.005263157894736842
callcost,0.005263157894736842
21870000,0.005263157894736842
panasonic,0.002631578947368421
mobileupd8,0.042105263157894736
contract,0.010526315789473684
2optout,0.010526315789473684
doublemins,0.002631578947368421
messages,0.02368421052631579
09056242159,0.005263157894736842
matches,0.015789473684210527
messaging,0.005263157894736842
alert,0.010526315789473684
forwarded,0.010526315789473684
bluetoothhdset,0.002631578947368421
please,0.12894736842105264
mailbox,0.005263157894736842
08000839402,0.039473684210526314
doubletxt,0.002631578947368421
motorola,0.02894736842105263
21,0.005263157894736842
retrieve,0.005263157894736842
hi,0.04473684210526316
txts,0.034210526315789476
yhl,0.002631578947368421
cc100p/min,0.002631578947368421
pdate_now,0.002631578947368421
double,0.034210526315789476
bluetooth,0.02368421052631579
call2optout/,0.002631578947368421
40,0.005263157894736842
mins,0.08421052631578947
1000,0.015789473684210527
tariffs,0.015789473684210527
sonyericsson,0.013157894736842105
numbers,0.02368421052631579
3100,0.005263157894736842
â£350,0.02368421052631579
voda,0.013157894736842105
ending,0.021052631578947368
quoting,0.013157894736842105
waiting,0.042105263157894736
standard,0.015789473684210527
app,0.010526315789473684
match,0.015789473684210527
08712300220,0.015789473684210527
xxxx,0.002631578947368421
immediately,0.013157894736842105
448712404000,0.002631578947368421
receive,0.07631578947368421
selected,0.06578947368421052
08712404000,0.002631578947368421
rates,0.02368421052631579
todays,0.04473684210526316
code,0.07631578947368421
phony,0.002631578947368421
message,0.07631578947368421
88877,0.002631578947368421
08712402578,0.002631578947368421
www.textcomp.com,0.005263157894736842
enter,0.02368421052631579
weekly,0.06315789473684211
entry,0.05789473684210526
comp,0.02631578947368421
â£250,0.03684210526315789
send,0.17105263157894737
tomorrow,0.02631578947368421
08712402779,0.002631578947368421
08000930705,0.03684210526315789
tried,0.04473684210526316
delivery,0.05263157894736842
burns,0.002631578947368421
rodger,0.002631578947368421
camcorder,0.039473684210526314
07732584351,0.002631578947368421
08714712388,0.002631578947368421
10p,0.03684210526315789
08712402902,0.002631578947368421
10am-7pm,0.010526315789473684
cost,0.06315789473684211
reach,0.013157894736842105
09066362231,0.005263157894736842
08712402972,0.002631578947368421
07xxxxxxxxx,0.007894736842105263
bonus,0.05526315789473684
"â£2,000",0.02894736842105263
caller,0.031578947368421054
asap,0.013157894736842105
02/06/03,0.010526315789473684
guarantee,0.005263157894736842
responsible,0.002631578947368421
allow,0.002631578947368421
regard,0.002631578947368421
suppliers,0.002631578947368421
0845,0.007894736842105263
021,0.005263157894736842
charge,0.02631578947368421
sell,0.002631578947368421
subject,0.002631578947368421
give,0.02368421052631579
3680,0.002631578947368421
bill,0.007894736842105263
shop,0.018421052631578946
amanda,0.002631578947368421
upgrading,0.002631578947368421
current,0.007894736842105263
renewing,0.002631578947368421
t-mobile,0.007894736842105263
0a,0.002631578947368421
networks,0.007894736842105263
b.,0.005263157894736842
g.,0.010526315789473684
today,0.05789473684210526
companies,0.005263157894736842
handset,0.015789473684210527
tel,0.002631578947368421
10am-9pm,0.005263157894736842
6031,0.005263157894736842
box334sk38ch,0.005263157894736842
100,0.04473684210526316
cal,0.002631578947368421
169,0.007894736842105263
09064012103,0.002631578947368421
representative,0.02894736842105263
l,0.005263157894736842
0800,0.034210526315789476
â£1000,0.09210526315789473
eg,0.02894736842105263
age,0.018421052631578946
chatting,0.005263157894736842
bloke,0.002631578947368421
zoe,0.002631578947368421
8007,0.042105263157894736
ur,0.2578947368421053
name,0.034210526315789476
flirting,0.002631578947368421
girl,0.010526315789473684
sexual,0.002631578947368421
virgins,0.002631578947368421
cute,0.002631578947368421
4fil,0.002631578947368421
many,0.010526315789473684
freephone,0.021052631578947368
girls,0.013157894736842105
r,0.05526315789473684
69911,0.002631578947368421
145,0.010526315789473684
â£1.50p,0.002631578947368421
need,0.02631578947368421
ready,0.018421052631578946
every,0.08421052631578947
0808,0.010526315789473684
local,0.013157894736842105
9am-11pm,0.010526315789473684
4742,0.010526315789473684
daily,0.010526315789473684
days,0.034210526315789476
euro2004,0.010526315789473684
83222.,0.005263157894736842
informed,0.005263157894736842
results,0.010526315789473684
kept,0.007894736842105263
euro,0.007894736842105263
kickoff,0.005263157894736842
news,0.02894736842105263
str8,0.002631578947368421
1st,0.06315789473684211
tones,0.05526315789473684
polys,0.021052631578947368
classic,0.002631578947368421
nokia/150p,0.002631578947368421
gr8,0.018421052631578946
16+,0.06578947368421052
wk,0.042105263157894736
poly/200p,0.002631578947368421
inviting,0.015789473684210527
2/2,0.002631578947368421
www.sms.ac/u/bootydelious,0.002631578947368421
yes-434,0.002631578947368421
see,0.05526315789473684
146tf150p,0.002631578947368421
62468,0.018421052631578946
32/f,0.002631578947368421
friend,0.02894736842105263
-pls,0.002631578947368421
no-434,0.002631578947368421
bootydelious,0.002631578947368421
frnd,0.015789473684210527
42049,0.002631578947368421
08715203656,0.002631578947368421
private,0.04736842105263158
800,0.034210526315789476
83222,0.002631578947368421
m.,0.02368421052631579
expires,0.04473684210526316
26/10/04,0.002631578947368421
un-redeemed,0.031578947368421054
2003,0.034210526315789476
removed,0.002631578947368421
account,0.04736842105263158
identifier,0.042105263157894736
s.,0.02368421052631579
date,0.021052631578947368
i.,0.02368421052631579
kick,0.007894736842105263
shows,0.08157894736842106
points,0.042105263157894736
statement,0.042105263157894736
fone,0.013157894736842105
22,0.002631578947368421
nokias,0.007894736842105263
charity,0.007894736842105263
alfie,0.007894736842105263
profit,0.007894736842105263
42478,0.002631578947368421
zed,0.015789473684210527
mob,0.060526315789473685
08715203677,0.002631578947368421
24/10/04,0.002631578947368421
children,0.007894736842105263
25p,0.021052631578947368
moon,0.007894736842105263
song,0.007894736842105263
m8s,0.007894736842105263
08701417012,0.007894736842105263
tell,0.039473684210526314
07753741225,0.002631578947368421
min,0.039473684210526314
2p,0.002631578947368421
check,0.010526315789473684
bt,0.013157894736842105
info,0.034210526315789476
planettalkinstant.com,0.002631578947368421
078,0.002631578947368421
08448350055,0.002631578947368421
germany,0.007894736842105263
opt,0.02894736842105263
try,0.021052631578947368
xxxxxx,0.002631578947368421
41685,0.005263157894736842
08719899217,0.002631578947368421
85555,0.002631578947368421
07808,0.002631578947368421
texts,0.04473684210526316
3,0.04736842105263158
love,0.02368421052631579
07/11/04,0.005263157894736842
find,0.05526315789473684
chance,0.07105263157894737
tarot,0.002631578947368421
life,0.007894736842105263
08719899229,0.002631578947368421
enjoy,0.02631578947368421
3.,0.007894736842105263
40411,0.002631578947368421
received,0.005263157894736842
07808247860,0.002631578947368421
06/11/04,0.002631578947368421
s.i.m,0.007894736842105263
7732584351,0.002631578947368421
minutes,0.013157894736842105
08000930705.,0.005263157894736842
08718738001,0.005263157894736842
44,0.002631578947368421
3510i,0.013157894736842105
want,0.07368421052631578
41782,0.002631578947368421
colour,0.04473684210526316
07815296484,0.002631578947368421
18/11/04,0.002631578947368421
deliveredtomorrow,0.007894736842105263
08715203649,0.002631578947368421
09050000301.,0.002631578947368421
40533,0.005263157894736842
449050000301,0.002631578947368421
07973788240,0.002631578947368421
31/10/04,0.005263157894736842
price,0.04736842105263158
rental,0.031578947368421054
4mths,0.007894736842105263
08715203694,0.002631578947368421
half,0.034210526315789476
update,0.034210526315789476
or2stoptxt,0.007894736842105263
11mths,0.010526315789473684
mobilesdirect,0.007894736842105263
08000938767,0.007894736842105263
phones,0.031578947368421054
29/10/0,0.002631578947368421
42810,0.002631578947368421
08715203652,0.002631578947368421
21/11/04,0.002631578947368421
08718738002,0.002631578947368421
11mths+,0.013157894736842105
cs,0.10789473684210527
48922,0.002631578947368421
toppoly,0.002631578947368421
subpoly,0.007894736842105263
08718727870.,0.002631578947368421
5,0.021052631578947368
rate,0.060526315789473685
unsub,0.013157894736842105
087018728737,0.002631578947368421
sent,0.02631578947368421
pole,0.002631578947368421
â£3,0.010526315789473684
national,0.031578947368421054
tune,0.002631578947368421
08719899230,0.002631578947368421
81618,0.002631578947368421
500,0.060526315789473685
code:4xx26,0.002631578947368421
80488,0.005263157894736842
ok,0.010526315789473684
08715203685,0.002631578947368421
'll,0.007894736842105263
13/10/04,0.002631578947368421
credit,0.02631578947368421
2004,0.018421052631578946
49557,0.002631578947368421
www.4-tc.biz,0.007894736842105263
087187262701.50gbp/mtmsg18,0.007894736842105263
mobiles,0.031578947368421054
txtauction,0.015789473684210527
26/11/04,0.002631578947368421
must,0.015789473684210527
â£1,0.007894736842105263
89545,0.007894736842105263
08719180248,0.005263157894736842
07742676969,0.005263157894736842
unredeemed,0.010526315789473684
45239,0.007894736842105263
786,0.010526315789473684
5p,0.002631578947368421
either,0.021052631578947368
06.05.05,0.002631578947368421
gift,0.04473684210526316
74355,0.002631578947368421
cd,0.021052631578947368
xmas,0.039473684210526314
awarded,0.1
vouchers,0.05
â£100,0.05526315789473684
tnc,0.005263157894736842
078498****7,0.002631578947368421
08719180219,0.002631578947368421
87066,0.034210526315789476
iscoming,0.005263157894736842
break,0.013157894736842105
skilgme,0.007894736842105263
store,0.021052631578947368
city,0.007894736842105263
88039,0.005263157894736842
promotion,0.002631578947368421
tscs087147403231winawk,0.005263157894736842
spree,0.018421052631578946
â£200,0.02368421052631579
age16,0.018421052631578946
8714714,0.002631578947368421
win,0.15789473684210525
summer,0.015789473684210527
â£1.50perwksub,0.005263157894736842
pobox,0.039473684210526314
norm,0.005263157894736842
rgds,0.002631578947368421
www.getzed.co.uk,0.02368421052631579
thnq,0.002631578947368421
5wq,0.002631578947368421
rct,0.002631578947368421
mates,0.034210526315789476
txting,0.02631578947368421
no1,0.021052631578947368
150p/tone,0.010526315789473684
adrian,0.002631578947368421
vatian,0.002631578947368421
36504,0.018421052631578946
w4,0.002631578947368421
83039,0.002631578947368421
62735=â£450,0.002631578947368421
mustprovide,0.002631578947368421
processed,0.002631578947368421
terms,0.02368421052631579
order,0.039473684210526314
recpt,0.002631578947368421
15541,0.002631578947368421
conditions,0.013157894736842105
ordered,0.010526315789473684
accommodationvouchers,0.002631578947368421
1/3,0.002631578947368421
...,0.021052631578947368
pod,0.010526315789473684
details,0.021052631578947368
08452810073,0.007894736842105263
85233,0.002631578947368421
80182,0.007894736842105263
18+,0.05
ree,0.002631578947368421
'help,0.010526315789473684
unsecured,0.005263157894736842
n't,0.034210526315789476
loan,0.013157894736842105
195,0.002631578947368421
ca,0.005263157894736842
secured,0.002631578947368421
87077,0.013157894736842105
refused,0.010526315789473684
2wks,0.002631578947368421
season,0.002631578947368421
villa,0.002631578947368421
6669,0.002631578947368421
goals,0.005263157894736842
reminder,0.005263157894736842
help,0.039473684210526314
postcode,0.007894736842105263
88066,0.005263157894736842
great,0.03684210526315789
house,0.002631578947368421
offers,0.031578947368421054
valid,0.060526315789473685
2.50,0.002631578947368421
lost,0.005263157894736842
o2,0.013157894736842105
pls,0.02631578947368421
3pound,0.002631578947368421
http,0.05
08718711108,0.002631578947368421
89034,0.002631578947368421
88800,0.002631578947368421
//doit,0.002631578947368421
premium,0.005263157894736842
paid,0.005263157894736842
already,0.005263157894736842
mymoby,0.002631578947368421
downloaded,0.002631578947368421
services,0.04736842105263158
goto,0.015789473684210527
tv/,0.002631578947368421
play,0.04736842105263158
â£400,0.007894736842105263
professional,0.002631578947368421
randomly,0.005263157894736842
woods,0.002631578947368421
87239,0.010526315789473684
reward,0.021052631578947368
09066380611,0.005263157894736842
sport,0.013157894736842105
computer,0.013157894736842105
picked,0.010526315789473684
customers,0.010526315789473684
tiger,0.002631578947368421
loyal,0.005263157894736842
end,0.02631578947368421
fifa,0.002631578947368421
world,0.005263157894736842
cup,0.010526315789473684
2006,0.002631578947368421
held,0.002631578947368421
o=44345,0.002631578947368421
www.phb1.com,0.002631578947368421
use,0.02894736842105263
weeks,0.02368421052631579
locations,0.015789473684210527
link,0.015789473684210527
address,0.007894736842105263
various,0.002631578947368421
global,0.002631578947368421
picture,0.002631578947368421
ph:08700435505150p,0.002631578947368421
//alto18.co.uk/wave/wave.asp,0.002631578947368421
also,0.010526315789473684
completely,0.002631578947368421
accommodation,0.002631578947368421
post,0.013157894736842105
rgent,0.002631578947368421
accordingly,0.002631578947368421
repeat,0.002631578947368421
singles,0.013157894736842105
video,0.06842105263157895
quality,0.005263157894736842
adult,0.010526315789473684
choose,0.02368421052631579
82468,0.005263157894736842
bookmark,0.002631578947368421
click,0.013157894736842105
lastest,0.002631578947368421
stereophonics,0.002631578947368421
direct,0.02631578947368421
nookii,0.002631578947368421
dizzee,0.002631578947368421
strokes,0.002631578947368421
racal,0.002631578947368421
flirt,0.010526315789473684
marley,0.002631578947368421
games,0.03684210526315789
libertines,0.002631578947368421
themob,0.013157894736842105
met,0.002631578947368421
callsâ£1/minmobsmore,0.002631578947368421
lkpobox177hp51fl,0.002631578947368421
yet,0.010526315789473684
promised,0.002631578947368421
2day,0.010526315789473684
84484,0.002631578947368421
x,0.021052631578947368
dont,0.02894736842105263
wiv,0.005263157894736842
leave,0.005263157894736842
fink,0.002631578947368421
ringtoneking,0.002631578947368421
